link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20170260,20170260,Heule,8501,456700,HOUSE,HOUSE,3,178.0,,0,,,0.0,0,299.0,,GOOD,FOR_SALE,Vlaschaard,3.2489984,50.8402217
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20149347,20149347,Hasselt,3500,350000,APARTMENT,APARTMENT,3,145.0,,0,,,0.0,0,,,TO_RENOVATE,FOR_SALE,Leopoldplein,5.3337644,50.9285887
https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10276622,10276622,Hasselt,3500,695000,APARTMENT,PENTHOUSE,2,235.0,,0,20.0,,0.0,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Grote Breemstraat,5.3252841,50.9326064
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20360960,20360960,Brasschaat,2930,259000,APARTMENT,APARTMENT,2,89.0,,0,,,2.0,0,,,GOOD,FOR_SALE,De Borrekenslei,4.5016523,51.2936025
https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/20298148,20298148,LOMMEL,3920,259000,APARTMENT,APARTMENT,2,80.0,,0,6.0,12.0,2.0,0,,INSTALLED,,FOR_SALE,Mezenstraat,5.3042209,51.2204539
https://www.immoweb.be/en/classified/penthouse/for-sale/alken/3570/20368359,20368359,Alken,3570,395000,APARTMENT,PENTHOUSE,3,174.0,,0,19.0,,4.0,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Steenweg,5.2797705,50.88391379999999
https://www.immoweb.be/en/classified/house/for-sale/alken/3570/20154760,20154760,Alken,3570,295000,HOUSE,HOUSE,4,262.0,,0,,1.0,4.0,1,770.0,INSTALLED,TO_RENOVATE,FOR_SALE,Steenweg,5.2988635,50.8940831
https://www.immoweb.be/en/classified/house/for-sale/sambreville/5060/20316560,20316560,SAMBREVILLE,5060,269000,HOUSE,HOUSE,3,200.0,,0,,,4.0,0,440.0,SEMI_EQUIPPED,GOOD,FOR_SALE,Rue Chère Voie,4.629243499999999,50.4363519
https://www.immoweb.be/en/classified/farmhouse/for-sale/moignelee/5060/20369086,20369086,MOIGNELÉE,5060,424999,HOUSE,FARMHOUSE,4,279.0,,0,15.0,1500.0,3.0,0,1666.0,INSTALLED,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20323470,20323470,HASSELT,3500,335000,APARTMENT,APARTMENT,2,95.0,,0,10.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,Genkersteenweg,5.346195499999999,50.9434945
https://www.immoweb.be/en/classified/house/for-sale/alken/3570/20366801,20366801,Alken,3570,221700,HOUSE,HOUSE,3,165.0,,0,,,3.0,0,581.0,,TO_RENOVATE,FOR_SALE,Pleinstraat,5.2849922,50.86113109999999
https://www.immoweb.be/en/classified/duplex/for-sale/lommel/3920/20298149,20298149,LOMMEL,3920,316500,APARTMENT,DUPLEX,2,114.0,,0,15.0,23.0,2.0,0,,INSTALLED,,FOR_SALE,Mezenstraat,5.3042209,51.2204539
https://www.immoweb.be/en/classified/exceptional-property/for-sale/aiseau/5060/20321336,20321336,Aiseau,5060,699000,HOUSE,EXCEPTIONAL_PROPERTY,4,222.0,0.0,0,100.0,,3.0,1,7973.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Rue de Roselies,4.5844305,50.4195894
https://www.immoweb.be/en/classified/house/for-sale/bredene/8450/20371125,20371125,Bredene,8450,389000,HOUSE,HOUSE,3,191.0,,0,,,0.0,0,141.0,,GOOD,FOR_SALE,Duinenstraat,2.9662352,51.2421588
https://www.immoweb.be/en/classified/service-flat/for-sale/alken/3570/11343947,11343947,Alken,3570,200000,APARTMENT,SERVICE_FLAT,1,57.0,,0,7.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,Alkerstraat,5.3173669,50.8744295
https://www.immoweb.be/en/classified/villa/for-sale/bredene/8450/20374920,20374920,Bredene,8450,468500,HOUSE,VILLA,2,205.0,,0,,,0.0,0,697.0,,GOOD,FOR_SALE,Violierenlaan,2.9856286,51.2522587
https://www.immoweb.be/en/classified/apartment/for-sale/ekeren/2180/20319177,20319177,EKEREN,2180,159000,APARTMENT,APARTMENT,1,67.0,,0,,,2.0,0,,INSTALLED,GOOD,FOR_SALE,Gebroeders Leemansstraat,4.4136695,51.2834277
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/11455768,11455768,Bredene,8450,135000,APARTMENT,APARTMENT,1,45.0,,0,,,0.0,0,,INSTALLED,GOOD,FOR_SALE,Derbylaan,2.9919237,51.2515088
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20387403,20387403,HOBOKEN,2660,235000,APARTMENT,APARTMENT,2,81.0,,0,6.0,,2.0,0,,INSTALLED,AS_NEW,FOR_SALE,Hollebeekstraat,4.371326199999999,51.1780792
https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/20377026,20377026,HOBOKEN,2660,319000,HOUSE,HOUSE,3,200.0,,0,,100.0,2.0,0,170.0,INSTALLED,AS_NEW,FOR_SALE,Commandant Weynsstraat,4.3504722,51.1822216
