link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2060/20358164,20358164,ANTWERPEN,2060,149000,APARTMENT,FLAT_STUDIO,1,15,,0,null,null,2,0,,,GOOD,FOR_SALE,Viaduct-Dam,4.423670899999999,51.2329242
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20353435,20353435,MORTSEL,2640,279000,APARTMENT,APARTMENT,2,110,,0,20,null,0,0,,INSTALLED,GOOD,FOR_SALE,Deurnestraat,4.446705199999999,51.1791165
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9308/20364512,20364512,Aalst,9308,295000,APARTMENT,APARTMENT,2,80,0,0,,null,2,1,,,,FOR_SALE,Steenweg naar Oudegem,4.046526,50.9796312
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20240552,20240552,Lessines,7860,270000,HOUSE,HOUSE,7,260,,0,null,1500,4,1,2525,INSTALLED,TO_BE_DONE_UP,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/ittre/1460/11098048,11098048,Ittre,1460,845000,HOUSE,HOUSE,12,505,0,1,null,null,4,0,8000,,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerpen/2060/20368743,20368743,ANTWERPEN,2060,575000,HOUSE,MIXED_USE_BUILDING,5,153,,0,7,20,2,0,0,INSTALLED,JUST_RENOVATED,FOR_SALE,Bredastraat,4.421592299999999,51.2321014
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20244696,20244696,Neufchâteau,6840,259900,HOUSE,HOUSE,3,204,0,0,12,null,2,1,94,INSTALLED,GOOD,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20384309,20384309,Lessines,7860,135000,HOUSE,HOUSE,5,140,,0,null,100,2,0,164,,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9308/20262944,20262944,Aalst,9308,269000,APARTMENT,GROUND_FLOOR,2,80,,0,30,20,0,0,,,GOOD,FOR_SALE,Alverenbergbaan,4.0399199,50.9631306
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20029729,20029729,Neufchateau,6840,315000,HOUSE,HOUSE,3,169,0,0,null,null,3,0,145,INSTALLED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20215927,20215927,Rhode-Saint-Genèse,1640,2250000,HOUSE,VILLA,4,450,,1,1,1,4,1,2700,INSTALLED,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20400158,20400158,MORTSEL,2640,289000,APARTMENT,GROUND_FLOOR,2,85,,0,18,53,2,0,,INSTALLED,GOOD,FOR_SALE,Roderveldlaan,4.444365599999999,51.1843871
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/10778778,10778778,La Louvière,7100,291331,HOUSE,HOUSE,3,134,,0,null,null,0,0,464,,GOOD,FOR_SALE,rue Marie José,4.1008683,50.4465728
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20347907,20347907,Antwerpen,2060,149000,APARTMENT,APARTMENT,1,63,,0,null,null,2,0,,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Korte Zavelstraat,4.4266805,51.22300389999999
https://www.immoweb.be/en/classified/house/for-sale/aalst/9308/20401922,20401922,Aalst,9308,295000,HOUSE,HOUSE,3,168,,0,,null,2,0,223,,TO_RENOVATE,FOR_SALE,Karel van Der Slotenstraat,4.0301928,50.9649541
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/10087367,10087367,Zwevegem,8550,369894,APARTMENT,APARTMENT,2,105,0,0,null,null,,0,,,,FOR_SALE,Kortrijkstraat,3.3327261,50.8128351
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20233861,20233861,RHODE-SAINT-GENESE,1640,1625000,HOUSE,VILLA,5,427,,1,190,2250,4,0,4140,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20295124,20295124,Neufchateau,6840,99000,HOUSE,HOUSE,2,117,0,0,15,null,2,0,900,NOT_INSTALLED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/10087373,10087373,Zwevegem,8550,354528,APARTMENT,APARTMENT,2,96,0,0,null,null,,0,,,,FOR_SALE,Kortrijkstraat,3.3327261,50.8128351
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20400348,20400348,MORTSEL,2640,495000,APARTMENT,APARTMENT,5,183,,0,null,null,3,0,,,GOOD,FOR_SALE,Elf-Julistraat,4.460452,51.1675627
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20187810,20187810,Lessines,7860,135000,HOUSE,HOUSE,5,140,,0,null,100,2,0,164,,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/10087366,10087366,Zwevegem,8550,364890,APARTMENT,APARTMENT,2,94,0,0,null,null,,0,,,,FOR_SALE,Kortrijkstraat,3.3327261,50.8128351
https://www.immoweb.be/en/classified/house/for-sale/aalst-hofstade/9308/20399974,20399974,Aalst Hofstade,9308,245000,HOUSE,HOUSE,4,,,0,21,253,2,0,424,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Hofstade-Dorp,4.034183,50.960627
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/la-louviere/7100/10850510,10850510,La Louviere,7100,195000,HOUSE,MIXED_USE_BUILDING,2,253,,0,,null,2,1,190,SEMI_EQUIPPED,GOOD,FOR_SALE,Rue Louis de Brouckère,4.1897912,50.4792352
https://www.immoweb.be/en/classified/villa/for-sale/aarsele/8700/20238415,20238415,Aarsele,8700,680000,HOUSE,VILLA,5,445,,0,43,444,3,0,686,,AS_NEW,FOR_SALE,Pastorijstraat,3.4244717,50.9965997
https://www.immoweb.be/en/classified/apartment/for-sale/tielt/8700/20126127,20126127,Tielt,8700,199000,APARTMENT,APARTMENT,3,161,,0,,null,0,0,,,GOOD,FOR_SALE,Hoogstraat,3.3279221,51.000145
https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/20105894,20105894,Hastière,5540,765000,HOUSE,HOUSE,6,400,,0,200,3103,4,1,3103,HYPER_EQUIPPED,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20120781,20120781,Tielt,8700,169000,HOUSE,HOUSE,5,182,0,0,,null,2,0,80,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,Tramstraat,3.3278422,51.0009697
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/20279311,20279311,Scherpenheuvel-Zichem,3270,175000,HOUSE,HOUSE,2,144,0,0,,null,3,0,530,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Houwaartstraat,4.942457399999999,50.9642957
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20206172,20206172,Tienen,3300,399000,HOUSE,HOUSE,3,224,,0,35,null,2,0,108,,,FOR_SALE,Wolmarkt,4.9385352,50.8060593
https://www.immoweb.be/en/classified/house/for-sale/lubbeek/3210/11444776,11444776,Lubbeek,3210,455000,HOUSE,HOUSE,3,167,,0,null,null,4,1,851,,,FOR_SALE,Gellenberg,4.8340729,50.889716
https://www.immoweb.be/en/classified/duplex/for-sale/tienen-kumtich/3300/20343783,20343783,Tienen Kumtich,3300,265000,APARTMENT,DUPLEX,2,100,,0,7,null,3,0,,INSTALLED,AS_NEW,FOR_SALE,Iepenstraat,4.8813976,50.8233574
https://www.immoweb.be/en/classified/house/for-sale/aarsele/8700/20342005,20342005,Aarsele,8700,520000,HOUSE,HOUSE,3,265,,0,null,null,0,0,574,,GOOD,FOR_SALE,Sterrestraat,3.4181569,50.9950497
https://www.immoweb.be/en/classified/bungalow/for-sale/hastiere/5540/20316147,20316147,Hastière,5540,129000,HOUSE,BUNGALOW,2,70,0,0,10,700,4,1,791,INSTALLED,JUST_RENOVATED,FOR_SALE,Domaine Montmeuse,4.8222855,50.186569
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/20401334,20401334,Scherpenheuvel-Zichem,3270,179000,HOUSE,HOUSE,3,170,,0,null,null,3,0,480,,,FOR_SALE,Diestsestraat,4.9877645,50.9784042
https://www.immoweb.be/en/classified/villa/for-sale/lubbeek/3210/20047252,20047252,Lubbeek,3210,549000,HOUSE,VILLA,5,234,0,0,null,null,4,1,1191,,,FOR_SALE,Molendries,4.845860099999999,50.8908695
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/7961536,7961536,Tielt (8700),8700,305000,APARTMENT,APARTMENT,2,70,,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE,Kroonstraat,3.3288892,50.9933558
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/20279382,20279382,Scherpenheuvel-Zichem,3270,145000,HOUSE,HOUSE,2,130,0,0,,null,4,0,518,,TO_RENOVATE,FOR_SALE,Houwaartstraat,4.9425596,50.9639039
https://www.immoweb.be/en/classified/house/for-sale/tielt-8700/8700/20125591,20125591,Tielt (8700),8700,443800,HOUSE,HOUSE,3,156,,0,,null,0,0,436,,GOOD,FOR_SALE,Weverijstraat,3.3313142,50.9893341
https://www.immoweb.be/en/classified/house/for-sale/vichte/8570/20297887,20297887,VICHTE,8570,259500,HOUSE,HOUSE,3,145,,1,25,null,2,0,150,HYPER_EQUIPPED,GOOD,FOR_SALE,Beukenhofstraat,3.3925959,50.8347888
https://www.immoweb.be/en/classified/chalet/for-sale/hastiere/5540/20196628,20196628,Hastière,5540,170000,HOUSE,CHALET,2,50,1,0,15,1450,4,1,1508,INSTALLED,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20399884,20399884,Tienen,3300,995000,HOUSE,HOUSE,0,,,0,null,null,4,0,393,,AS_NEW,FOR_SALE,Sint-Gillisplein,4.8872599,50.8189688
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/11316139,11316139,Scherpenheuvel-Zichem,3270,375000,HOUSE,HOUSE,3,,,0,,null,4,0,1373,HYPER_EQUIPPED,GOOD,FOR_SALE,Mannenberg,4.941255,50.9774176
https://www.immoweb.be/en/classified/house/for-sale/gits/8830/20400515,20400515,Gits,8830,299900,HOUSE,HOUSE,3,141,,0,,22,0,0,153,,GOOD,FOR_SALE,Leenbosstraat,3.0940055,50.9965348
https://www.immoweb.be/en/classified/villa/for-sale/hastiere/5540/20367942,20367942,Hastière,5540,459000,HOUSE,VILLA,7,280,1,0,50,200,4,1,551,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Plein Sud,4.8131246,50.2134457
https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/20398308,20398308,Gent Sint-Denijs-Westrem,9051,390000,APARTMENT,APARTMENT,3,96,0,0,29,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Raymonde De Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/villa/for-sale/lubbeek-linden/3210/20395975,20395975,Lubbeek Linden,3210,589000,HOUSE,VILLA,5,230,0,0,,null,4,0,845,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Merellaan,4.7816892,50.8991419
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20401805,20401805,Tienen,3300,339000,HOUSE,HOUSE,3,161,,0,null,280,2,0,452,,AS_NEW,FOR_SALE,Sint-Truidensesteenweg,4.969303099999999,50.7993657
https://www.immoweb.be/en/classified/exceptional-property/for-sale/lubbeek/3210/20201964,20201964,LUBBEEK,3210,350000,HOUSE,EXCEPTIONAL_PROPERTY,4,304,,0,,null,4,0,1537,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Tiensesteenweg,4.7552405,50.8643866
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11032758,11032758,Oudenaarde,9700,275000,APARTMENT,APARTMENT,1,65,0,0,5,null,2,0,,,GOOD,FOR_SALE,Desiré Waelkensstraat,3.6125519,50.8395733
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/7858699,7858699,Tielt (8700),8700,295000,APARTMENT,APARTMENT,2,80,,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE,Kroonstraat,3.3288892,50.9933558
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/10939272,10939272,Oudenaarde,9700,275000,APARTMENT,APARTMENT,1,65,0,0,5,null,2,0,,,GOOD,FOR_SALE,Desiré Waelkensstraat,3.6125519,50.8395733
https://www.immoweb.be/en/classified/villa/for-sale/lubbeek/3210/20125765,20125765,Lubbeek,3210,1650000,HOUSE,VILLA,3,645,,1,40,1,4,1,2181,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE,Binkomstraat,4.8568582,50.8812022
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/20316641,20316641,Scherpenheuvel-Zichem,3270,345000,HOUSE,HOUSE,2,101,,0,,null,2,0,428,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Houwaartstraat,4.9532733,50.9653201
https://www.immoweb.be/en/classified/apartment/for-sale/scherpenheuvel/3270/20242932,20242932,Scherpenheuvel,3270,360000,APARTMENT,APARTMENT,3,101,0,0,27,null,0,0,,,,FOR_SALE,Ten Heuvel,4.9785767,50.9742707
https://www.immoweb.be/en/classified/apartment/for-sale/gits/8830/20400492,20400492,Gits,8830,289000,APARTMENT,APARTMENT,2,107,,0,null,22,0,0,,,GOOD,FOR_SALE,Leenbosstraat,3.0940055,50.9965348
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20401807,20401807,Tienen,3300,325000,HOUSE,HOUSE,4,94,,0,null,63,3,0,170,,AS_NEW,FOR_SALE,Groenstraat,4.9371246,50.8008272
https://www.immoweb.be/en/classified/house/for-sale/hooglede/8830/20207123,20207123,Hooglede,8830,249000,HOUSE,HOUSE,3,193,,0,,null,0,0,215,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Hogestraat,3.0695519,50.9818729
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20334942,20334942,OUDENAARDE,9700,285000,APARTMENT,APARTMENT,2,107,,0,null,null,0,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,Groenstraat,3.6106013,50.8506003
https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/20398210,20398210,Gent Sint-Denijs-Westrem,9051,390000,APARTMENT,APARTMENT,3,96,0,0,29,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Raymonde De Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/11316167,11316167,Scherpenheuvel-Zichem,3270,604000,HOUSE,HOUSE,3,,,0,,null,4,0,2697,HYPER_EQUIPPED,GOOD,FOR_SALE,Mannenberg,4.941255,50.9774176
https://www.immoweb.be/en/classified/house/for-sale/berloz/4257/20186104,20186104,Berloz,4257,249000,HOUSE,HOUSE,4,135,,0,,null,2,0,0,,TO_BE_DONE_UP,FOR_SALE,Rue des Ecoles,5.2167585,50.7014959
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20209470,20209470,OUDENAARDE,9700,265000,HOUSE,HOUSE,4,178,,0,,null,3,0,274,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Nederenamestraat,3.642649,50.8647098
https://www.immoweb.be/en/classified/house/for-sale/tielt-8700/8700/20399350,20399350,Tielt (8700),8700,325000,HOUSE,HOUSE,4,215,0,0,null,null,0,0,205,,TO_BE_DONE_UP,FOR_SALE,Schependomstraat,3.3199339,50.9988456
https://www.immoweb.be/en/classified/duplex/for-sale/lubbeek/3210/20390778,20390778,Lubbeek,3210,390000,APARTMENT,DUPLEX,2,182,,0,13,null,3,0,,,,FOR_SALE,Dorpsstraat,4.8426675,50.8800697
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/20296588,20296588,Scherpenheuvel-Zichem,3270,895000,HOUSE,HOUSE,4,250,,0,,null,4,1,3967,,AS_NEW,FOR_SALE,Hoensberg,4.9368446,50.9674077
https://www.immoweb.be/en/classified/chalet/for-sale/hastiere/5540/20338175,20338175,Hastière,5540,39900,HOUSE,CHALET,1,51,0,0,null,145,4,1,198,INSTALLED,TO_RENOVATE,FOR_SALE,Hurlevent,4.8206298,50.2182863
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/scherpenheuvel-zichem/3270/20291385,20291385,Scherpenheuvel-Zichem,3270,350000,HOUSE,MIXED_USE_BUILDING,4,315,0,0,,null,3,0,1150,HYPER_EQUIPPED,GOOD,FOR_SALE,Houwaartstraat,4.9422102,50.9642644
https://www.immoweb.be/en/classified/apartment/for-sale/gits/8830/20400500,20400500,Gits,8830,279000,APARTMENT,APARTMENT,2,107,,0,7,null,0,0,,,GOOD,FOR_SALE,Leenbosstraat,3.0940055,50.9965348
https://www.immoweb.be/en/classified/house/for-sale/chaineux/4650/20082839,20082839,Chaineux,4650,345000,HOUSE,HOUSE,3,119,0,0,18,null,3,1,60,NOT_INSTALLED,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/20402124,20402124,TEMSE,9140,285000,APARTMENT,APARTMENT,3,100,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE,Sint-Amelbergalaan,4.1998295,51.1254514
https://www.immoweb.be/en/classified/villa/for-sale/reves/6210/20029830,20029830,Rèves,6210,210000,HOUSE,VILLA,4,120,0,0,10,250,4,1,390,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Rue d'Egypte,4.4170735,50.5388751
https://www.immoweb.be/en/classified/apartment-block/for-sale/herve/4650/20214284,20214284,Herve,4650,359000,HOUSE,APARTMENT_BLOCK,2,289,0,0,null,null,2,0,90,INSTALLED,,FOR_SALE,"Rue Léopold, 40",5.7927675,50.6394579
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20401029,20401029,BERCHEM,2600,299900,APARTMENT,APARTMENT,3,100,,0,3,null,0,0,,INSTALLED,GOOD,FOR_SALE,Coremansstraat,4.4183182,51.1889127
https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/20358831,20358831,Wavre,1300,695000,HOUSE,VILLA,4,230,0,0,80,750,4,1,894,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Avenue Baudelaire,4.6305258,50.71052599999999
