link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20407276,20407276,Niel,2845,469000,HOUSE,HOUSE,3,151,,0,,null,3,0,412,HYPER_EQUIPPED,,FOR_SALE,Legastraat,4.3330366,51.1023972
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/20407328,20407328,La Louvière,7100,160000,HOUSE,HOUSE,2,97,0,0,,null,2,1,174,HYPER_EQUIPPED,GOOD,FOR_SALE,Cour Rinchon,4.188441699999999,50.4811346
https://www.immoweb.be/en/classified/exceptional-property/for-sale/tessenderlo/3980/20367092,20367092,TESSENDERLO,3980,455000,HOUSE,EXCEPTIONAL_PROPERTY,4,211,,0,25,null,3,0,633,HYPER_EQUIPPED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/hastiere-lavaux/5540/11380552,11380552,HASTIÈRE-LAVAUX,5540,190000,HOUSE,HOUSE,3,270,,1,12,null,0,0,339,INSTALLED,GOOD,FOR_SALE,Rue Fernand Champt,4.823375599999999,50.2218274
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20112532,20112532,Tessenderlo,3980,235000,HOUSE,HOUSE,3,176,,0,,null,2,0,331,INSTALLED,,FOR_SALE,Schutpenning,5.129938,51.0709238
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/20407618,20407618,Tienen,3300,280000,APARTMENT,APARTMENT,2,84,0,0,12,null,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE,Abelenhof,4.954352999999999,50.814969
https://www.immoweb.be/en/classified/house/for-sale/lubbeek/3210/20406999,20406999,Lubbeek,3210,499000,HOUSE,HOUSE,4,211,,0,null,null,4,0,878,,AS_NEW,FOR_SALE,Heidebloemstraat,4.785281200000001,50.8899061
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408360,20408360,OUDENAARDE,9700,415000,HOUSE,HOUSE,5,232,,0,null,null,0,0,236,SEMI_EQUIPPED,GOOD,FOR_SALE,Stijn Streuvelsstraat,3.6096935,50.8390686
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/20407619,20407619,Tienen,3300,249000,APARTMENT,APARTMENT,1,56,0,0,6,null,2,1,,,AS_NEW,FOR_SALE,Abelenhof,4.954755,50.813964
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20408369,20408369,OUDENAARDE,9700,348000,APARTMENT,APARTMENT,3,120,,0,null,null,4,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,Aalststraat,3.6199122,50.8470777
https://www.immoweb.be/en/classified/exceptional-property/for-sale/oudenaarde/9700/20408368,20408368,OUDENAARDE,9700,389000,HOUSE,EXCEPTIONAL_PROPERTY,4,333,,0,null,700,3,0,980,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Graaf van Landaststraat,3.6203508,50.8706469
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407411,20407411,Sint-Denijs-Westrem,9051,355000,APARTMENT,APARTMENT,3,101,0,0,13,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/house/for-sale/gent-mariakerke/9030/20407984,20407984,Gent Mariakerke,9030,620000,HOUSE,HOUSE,4,265,0,0,30,478,3,1,629,HYPER_EQUIPPED,GOOD,FOR_SALE,Brugsevaart,3.6790678,51.0777017
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407384,20407384,Sint-Denijs-Westrem,9051,235000,APARTMENT,APARTMENT,1,59,0,0,10,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407417,20407417,Sint-Denijs-Westrem,9051,365000,APARTMENT,APARTMENT,3,101,0,0,13,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408061,20408061,Oudenaarde,9700,298000,HOUSE,HOUSE,4,150,0,0,,null,3,0,229,,,FOR_SALE,Marlboroughlaan,3.6110438,50.8450015
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20407689,20407689,MECHELEN,2800,488000,HOUSE,HOUSE,4,187,,0,20,373,0,0,482,INSTALLED,GOOD,FOR_SALE,Berendansstraat,4.4896666,51.03722550000001
https://www.immoweb.be/en/classified/house/for-sale/ichtegem/8480/20407710,20407710,Ichtegem,8480,175000,HOUSE,HOUSE,3,155,0,0,26,null,2,1,120,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,Rommelstraat,3.0231346,51.1295161
https://www.immoweb.be/en/classified/house/for-sale/gits/8830/20242792,20242792,Gits,8830,349000,HOUSE,HOUSE,3,285,0,0,,null,0,0,982,INSTALLED,GOOD,FOR_SALE,Bruggesteenweg,3.1135621,51.0133915
https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/20408332,20408332,HERENTALS,2200,259000,APARTMENT,APARTMENT,1,91,,0,40,null,3,0,,INSTALLED,AS_NEW,FOR_SALE,Bovenrij,4.8379965,51.174811
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408068,20408068,Oudenaarde,9700,430000,HOUSE,HOUSE,3,156,0,0,,null,3,0,516,,,FOR_SALE,Axelwalle,3.6221502,50.899144
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407432,20407432,Sint-Denijs-Westrem,9051,370000,APARTMENT,APARTMENT,2,100,0,0,10,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/20407620,20407620,Tienen,3300,229000,APARTMENT,APARTMENT,1,56,0,0,6,null,2,1,,,AS_NEW,FOR_SALE,Abelenhof,4.954755,50.813964
https://www.immoweb.be/en/classified/town-house/for-sale/merksem/2170/20246399,20246399,MERKSEM,2170,349000,HOUSE,TOWN_HOUSE,3,193,,0,null,53,2,0,135,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Bredabaan,4.4569918,51.25249789999999
https://www.immoweb.be/en/classified/country-cottage/for-sale/sint-denijs/8554/20408046,20408046,SINT-DENIJS,8554,485000,HOUSE,COUNTRY_COTTAGE,2,170,,0,,null,3,0,852,INSTALLED,GOOD,FOR_SALE,Kooigemstraat,3.3455148,50.74688889999999
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20407785,20407785,Woluwe-Saint-Pierre,1150,875000,APARTMENT,APARTMENT,3,147,1,0,13,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Avenue de Tervueren,4.413334499999999,50.8358174
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2170/20317611,20317611,Antwerpen,2170,379000,HOUSE,HOUSE,3,140,0,0,null,33,2,1,80,INSTALLED,GOOD,FOR_SALE,Van Heybeeckstraat,4.4481288,51.2466594
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20408234,20408234,MERKSEM,2170,272000,APARTMENT,APARTMENT,3,128,,0,null,null,3,0,,,GOOD,FOR_SALE,Bredabaan,4.4551102,51.2507248
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20407905,20407905,Uccle,1180,495000,HOUSE,HOUSE,3,140,0,0,32,75,2,1,125,INSTALLED,TO_RENOVATE,FOR_SALE,Rue Emile Lecomte,4.3438314,50.81056359999999
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/11455467,11455467,Merksem,2170,185000,APARTMENT,APARTMENT,3,76,,0,1,null,0,0,,INSTALLED,GOOD,FOR_SALE,Roederdelft,4.4313479,51.2405984
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407367,20407367,Sint-Denijs-Westrem,9051,260000,APARTMENT,APARTMENT,1,76,0,0,12,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20407203,20407203,Merksem,2170,209000,APARTMENT,APARTMENT,2,137,,0,3,null,2,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Bredabaan,4.4551355,51.2508298
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20252236,20252236,MERKSEM,2170,219000,APARTMENT,APARTMENT,2,141,,0,,null,3,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Laarsebaan,4.432089899999999,51.2471628
https://www.immoweb.be/en/classified/apartment/for-sale/grembergen/9200/20407558,20407558,Grembergen,9200,278000,APARTMENT,APARTMENT,2,165,,0,30,30,4,0,,INSTALLED,GOOD,FOR_SALE,Grootzand,4.1068559,51.0459872
https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerpen/2170/20283665,20283665,ANTWERPEN,2170,299900,APARTMENT,GROUND_FLOOR,3,125,,0,null,150,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,Victor Govaerslaan,4.433835999999999,51.2572238
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408067,20408067,Oudenaarde,9700,435000,HOUSE,HOUSE,3,156,0,0,,null,3,0,512,,,FOR_SALE,Axelwalle,3.6221502,50.899144
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407392,20407392,Sint-Denijs-Westrem,9051,320000,APARTMENT,APARTMENT,2,76,0,0,12,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/20407176,20407176,Seraing,4101,199000,HOUSE,HOUSE,5,180,0,0,56,60,2,1,165,INSTALLED,GOOD,FOR_SALE,Rue d'Ordange,5.5003236,50.6175416
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408065,20408065,Oudenaarde,9700,450000,HOUSE,HOUSE,3,168,0,0,,null,3,0,640,,,FOR_SALE,Axelwalle,3.6221502,50.899144
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407428,20407428,Sint-Denijs-Westrem,9051,390000,APARTMENT,APARTMENT,2,96,0,0,16,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408069,20408069,Oudenaarde,9700,445000,HOUSE,HOUSE,3,201,0,0,,null,3,0,514,,,FOR_SALE,Axelwalle,3.6221502,50.899144
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407383,20407383,Sint-Denijs-Westrem,9051,325000,APARTMENT,APARTMENT,1,81,0,0,13,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/20406735,20406735,BORGERHOUT,2140,389900,HOUSE,HOUSE,3,150,,0,5,19,2,0,80,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,Kroonstraat,4.4293732,51.21248509999999
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20408066,20408066,Oudenaarde,9700,435000,HOUSE,HOUSE,3,156,0,0,,null,3,0,538,,,FOR_SALE,Axelwalle,3.6221502,50.899144
https://www.immoweb.be/en/classified/town-house/for-sale/merksem/2170/20352962,20352962,MERKSEM,2170,364000,HOUSE,TOWN_HOUSE,2,198,,0,null,83,2,0,151,INSTALLED,GOOD,FOR_SALE,Terlindenhofstraat,4.443709999999999,51.2470793
https://www.immoweb.be/en/classified/villa/for-sale/oudenaarde/9700/20214737,20214737,Oudenaarde,9700,580000,HOUSE,VILLA,4,200,0,0,,null,4,0,1077,,,FOR_SALE,Kortrijkstraat,3.5741175,50.8406797
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407357,20407357,Sint-Denijs-Westrem,9051,380000,APARTMENT,APARTMENT,2,99,0,0,10,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/20407374,20407374,Sint-Denijs-Westrem,9051,250000,APARTMENT,APARTMENT,1,59,0,0,10,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Raymonde de Larochelaan,3.696983,51.0274241
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20396850,20396850,Woluwe-Saint-Pierre,1150,375000,APARTMENT,APARTMENT,1,81,0,0,8,null,2,1,,,AS_NEW,FOR_SALE,Av. de Tervueren,4.413832,50.8355883
https://www.immoweb.be/en/classified/apartment-block/for-sale/hooglede/8830/20034282,20034282,Hooglede,8830,749000,HOUSE,APARTMENT_BLOCK,5,240,,0,null,null,0,0,3410,,GOOD,FOR_SALE,Bruggestraat,3.0938565,50.9828074
https://www.immoweb.be/en/classified/apartment/for-sale/balen/2490/20408197,20408197,Balen,2490,447000,APARTMENT,APARTMENT,2,154,,1,79,null,3,1,,,AS_NEW,FOR_SALE,Molenstraat,5.170742600000001,51.1719344
https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/20408200,20408200,Berlare,9290,540000,HOUSE,HOUSE,3,188,0,0,17,null,3,1,634,,GOOD,FOR_SALE,Pastoor Christiaensstraat,4.0074141,51.0130552
https://www.immoweb.be/en/classified/chalet/for-sale/erezee-soy/6997/20159698,20159698,Erezée Soy,6997,209000,HOUSE,CHALET,2,52,1,0,42,700,4,1,1010,INSTALLED,AS_NEW,FOR_SALE,Chemin des Fontaines,5.4735741,50.293464
https://www.immoweb.be/en/classified/house/for-sale/floriffoux/5150/20404015,20404015,Floriffoux,5150,675000,HOUSE,HOUSE,4,270,,1,40,2180,4,0,2870,INSTALLED,JUST_RENOVATED,FOR_SALE,Rue Juste Chaput,4.7538152,50.4495904
https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/20405652,20405652,Berlare,9290,579000,HOUSE,HOUSE,3,155,0,0,50,312,4,1,397,INSTALLED,AS_NEW,FOR_SALE,Wilgenpark,3.9551865,51.045777
https://www.immoweb.be/en/classified/house/for-sale/oosterzele/9860/20402377,20402377,Oosterzele,9860,750000,HOUSE,HOUSE,2,238,0,0,null,1223,0,0,3158,INSTALLED,GOOD,FOR_SALE,Houtemstraat,3.8258045,50.9393216
https://www.immoweb.be/en/classified/house/for-sale/berzee/5651/20222188,20222188,Berzée,5651,290000,HOUSE,HOUSE,5,181,0,0,null,null,4,1,2037,,,FOR_SALE,Rue du faubourg,4.4035593,50.288466
https://www.immoweb.be/en/classified/house/for-sale/erezee/6997/20155672,20155672,EREZÉE,6997,235000,HOUSE,HOUSE,3,139,,0,40,1008,4,0,1008,INSTALLED,GOOD,FOR_SALE,Rue Birondai,5.4818544,50.30828469999999
https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/20399200,20399200,Berlare,9290,475000,HOUSE,HOUSE,4,231,0,0,null,null,4,1,583,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Molenvenne,4.0043543,51.0167446
https://www.immoweb.be/en/classified/flat-studio/for-sale/halle/1502/20269168,20269168,Halle,1502,99000,APARTMENT,FLAT_STUDIO,1,36,,0,null,null,2,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Stokerijstraat,4.222611,50.7148007
https://www.immoweb.be/en/classified/house/for-sale/kortemark/8610/20406617,20406617,Kortemark,8610,229000,HOUSE,HOUSE,4,256,,0,,null,4,0,633,,TO_RESTORE,FOR_SALE,Staatsbaan,2.9695794,51.0192121
https://www.immoweb.be/en/classified/house/for-sale/oosterzele/9860/20402329,20402329,Oosterzele,9860,475000,HOUSE,HOUSE,2,238,0,0,null,1223,0,0,2185,INSTALLED,GOOD,FOR_SALE,Houtemstraat,3.8258045,50.9393216
https://www.immoweb.be/en/classified/house/for-sale/uitbergen/9290/20407158,20407158,Uitbergen,9290,298500,HOUSE,HOUSE,3,130,,0,10,null,9,0,925,,TO_RENOVATE,FOR_SALE,Groenstraat,3.9578634,51.0241518
https://www.immoweb.be/en/classified/house/for-sale/handzame/8610/20408003,20408003,Handzame,8610,259000,HOUSE,HOUSE,4,159,,0,,null,2,0,94,,AS_NEW,FOR_SALE,Kronevoordestraat,3.0040052,51.0213098
https://www.immoweb.be/en/classified/house/for-sale/wellin/6920/20401959,20401959,WELLIN,6920,330000,HOUSE,HOUSE,4,150,,0,40,1030,4,0,1030,INSTALLED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/binche/7130/20403059,20403059,Binche,7130,349000,APARTMENT,APARTMENT,6,,,0,null,null,3,1,,,GOOD,FOR_SALE,Rue de Sebille,4.1751947,50.4112179
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20406894,20406894,Woluwe-Saint-Lambert,1200,415000,APARTMENT,APARTMENT,2,93,1,0,16,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Avenue du Yorkshire,4.429067499999999,50.85445499999999
https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/20407265,20407265,Tournai,7500,540000,HOUSE,HOUSE,6,336,0,0,50,519,3,1,519,INSTALLED,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20406666,20406666,Waterloo,1410,319000,HOUSE,HOUSE,3,108,0,0,25,null,2,1,106,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Rue Patiaux,4.3695084,50.7077295
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20316400,20316400,Woluwe-Saint-Lambert,1200,790000,APARTMENT,PENTHOUSE,3,180,0,0,30,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Avenue Marcel Thiry,4.435569399999999,50.8562935
https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/20003473,20003473,DILBEEK,1700,284000,APARTMENT,APARTMENT,1,73,,0,9,null,2,0,,INSTALLED,GOOD,FOR_SALE,Hendrik Placestraat,4.2451735,50.8697136
https://www.immoweb.be/en/classified/ground-floor/for-sale/oud-turnhout/2360/11332347,11332347,OUD-TURNHOUT,2360,300000,APARTMENT,GROUND_FLOOR,2,106,,0,13,null,0,0,,INSTALLED,,FOR_SALE,Neerstraat,4.9875192,51.3119049
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/20406942,20406942,Tournai,7500,795000,APARTMENT,APARTMENT,3,258,,0,25,null,2,1,,INSTALLED,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/20342478,20342478,Pont-à-Celles,6230,246500,APARTMENT,APARTMENT,2,86,0,0,8,null,4,1,,,GOOD,FOR_SALE,Les Terrasses de Cossu'Veille,4.3459198,50.5258397
https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/20340969,20340969,Pont-à-Celles,6230,188500,APARTMENT,APARTMENT,1,64,0,0,6,null,4,1,,,GOOD,FOR_SALE,Les Terrasses de Cossu'Veille,4.3459198,50.5258397
https://www.immoweb.be/en/classified/house/for-sale/wemmel/1780/20404618,20404618,Wemmel,1780,621347,HOUSE,HOUSE,4,215,0,0,40,287,3,1,352,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Dijck,4.3017118,50.8999232
https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20408383,20408383,NAMUR,5000,430000,HOUSE,HOUSE,3,153,,0,,215,3,0,390,,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/juprelle/4458/11128573,11128573,Juprelle,4458,391887,APARTMENT,PENTHOUSE,3,164,0,0,17,null,3,1,,INSTALLED,GOOD,FOR_SALE,Rue Toussaint,5.5783228,50.7171712
https://www.immoweb.be/en/classified/mansion/for-sale/tournai/7500/20406940,20406940,TOURNAI,7500,575000,HOUSE,MANSION,6,767,0,0,,250,2,1,579,,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/stabroek/2940/20407945,20407945,Stabroek,2940,189000,HOUSE,HOUSE,3,125,,0,9,null,2,0,63,SEMI_EQUIPPED,GOOD,FOR_SALE,Hooghuisstraat,4.4048997,51.307766
https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen-moerbeke/9500/20407929,20407929,Geraardsbergen Moerbeke,9500,364000,HOUSE,VILLA,3,177,0,0,,null,3,1,451,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Brouwketelstraat,3.9263256,50.753754
https://www.immoweb.be/en/classified/apartment/for-sale/houthalen/3530/20318899,20318899,HOUTHALEN,3530,242798,APARTMENT,APARTMENT,2,87,,0,11,null,2,0,,INSTALLED,,FOR_SALE,Limburgplein,5.338069,50.9277923
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20406982,20406982,Geraardsbergen,9500,275000,HOUSE,HOUSE,3,190,0,0,null,null,4,1,831,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Ninoofsestraat,3.9266407,50.8029603
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20408064,20408064,Ronse,9600,317500,HOUSE,HOUSE,3,125,0,0,20,null,3,0,379,,,FOR_SALE,Molekensstraat,3.5785578,50.7536199
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20407471,20407471,Blankenberge,8370,99000,APARTMENT,APARTMENT,1,35,1,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE,Onze Lieve Vrouwestraat,3.1342888,51.316605
https://www.immoweb.be/en/classified/apartment/for-sale/houthalen/3530/20318894,20318894,HOUTHALEN,3530,271580,APARTMENT,APARTMENT,3,97,,0,12,null,2,0,,INSTALLED,,FOR_SALE,Limburgplein,5.3382808,50.9279334
https://www.immoweb.be/en/classified/house/for-sale/hastiere-par-dela/5541/20407570,20407570,HASTIÈRE-PAR-DELÀ,5541,126000,HOUSE,HOUSE,2,55,,0,25,null,3,0,42,,JUST_RENOVATED,FOR_SALE,,,
