link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20292148,20292148,Saint-Hubert,6870,350000,HOUSE,HOUSE,5,,,0,null,1,4,1,1140,,AS_NEW,FOR_SALE,Avenue Paul Poncelet,5.3510029,50.0208804
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20381040,20381040,TESSENDERLO,3980,310000,HOUSE,HOUSE,3,187,,0,null,null,3,0,834,HYPER_EQUIPPED,GOOD,FOR_SALE,Hulsterweg,5.108657399999999,51.0671595
https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20298296,20298296,Tessenderlo,3980,535470,APARTMENT,APARTMENT,2,130,,0,40,1,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Gerhagenstraat,5.0870127,51.0665159
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20298771,20298771,KINROOI,3640,334457,HOUSE,HOUSE,3,154,,0,null,null,3,0,361,,,FOR_SALE,Hilvenstraat,5.7280901,51.1439574
https://www.immoweb.be/en/classified/house/for-sale/beringen/3583/20344219,20344219,Beringen,3583,549000,HOUSE,HOUSE,4,242,,0,null,336,4,0,662,,AS_NEW,FOR_SALE,Gestelstraat,5.1821055,51.0341356
https://www.immoweb.be/en/classified/house/for-sale/awenne/6870/10876602,10876602,AWENNE,6870,135000,HOUSE,HOUSE,7,,,0,null,null,0,0,765,,TO_RENOVATE,FOR_SALE,Grand Rue,5.3049715,50.0738722
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/20220997,20220997,Diepenbeek,3590,299000,APARTMENT,APARTMENT,2,,,0,9,null,0,0,,INSTALLED,GOOD,FOR_SALE,Vilveld,5.4207981,50.9094922
https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20354866,20354866,Diepenbeek,3590,289000,HOUSE,HOUSE,3,267,0,0,null,null,4,1,759,,,FOR_SALE,Steenweg,5.4100642,50.9120216
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/11456183,11456183,SAINT-HUBERT,6870,170000,HOUSE,HOUSE,4,185,0,0,15,null,3,0,372,NOT_INSTALLED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-hubert/6870/20110884,20110884,SAINT-HUBERT,6870,375000,APARTMENT,APARTMENT,4,,,0,null,null,3,0,,INSTALLED,GOOD,FOR_SALE,Rue de la Converserie,5.3766175,50.0280368
https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20347417,20347417,Diepenbeek,3590,395000,HOUSE,HOUSE,5,250,,0,30,null,4,0,1278,INSTALLED,GOOD,FOR_SALE,Lutselusstraat,5.461234399999999,50.9151196
https://www.immoweb.be/en/classified/house/for-sale/beringen/3583/20257295,20257295,Beringen,3583,475000,HOUSE,HOUSE,3,246,,0,,null,4,0,1177,,AS_NEW,FOR_SALE,Meelbergstraat,5.1702156,51.0472076
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20381739,20381739,TESSENDERLO,3980,269000,HOUSE,HOUSE,3,180,,0,null,null,0,0,327,INSTALLED,GOOD,FOR_SALE,Geelsebaan,5.0863624,51.0705235
https://www.immoweb.be/en/classified/house/for-sale/la-bruyere/5080/20368577,20368577,La Bruyère,5080,160000,HOUSE,HOUSE,3,110,,0,1,1,3,1,510,,TO_RENOVATE,FOR_SALE,Rue Des Déportés,4.8050776,50.5066624
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20291523,20291523,GHISLENGHIEN,7822,450000,HOUSE,HOUSE,5,320,,1,,2000,3,0,1300,SEMI_EQUIPPED,GOOD,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/niel/2845/20393407,20393407,Niel,2845,315000,APARTMENT,APARTMENT,2,99,0,0,9,null,0,0,,,GOOD,FOR_SALE,Irisstraat,4.3366783,51.1134022
https://www.immoweb.be/en/classified/house/for-sale/beringen/3583/20256923,20256923,Beringen,3583,389000,HOUSE,HOUSE,3,162,,0,,null,4,0,1200,,GOOD,FOR_SALE,Heideveldstraat,5.1808074,51.0438548
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095130,20095130,KINROOI,3640,320772,HOUSE,HOUSE,3,140,,0,null,null,3,0,280,,,FOR_SALE,Simpelstraat,5.7279909,51.1434918
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11024183,11024183,Tessenderlo,3980,364375,HOUSE,HOUSE,3,,,0,null,null,,1,245,,,FOR_SALE,Lindenstraat,5.049473,51.029996
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20011527,20011527,MORTSEL,2640,289000,APARTMENT,APARTMENT,1,76,,0,,null,2,0,,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,Guido Gezellelaan,4.4455559,51.174291
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ath-meslinleveque/7822/11319674,11319674,Ath Meslinl'Evêque,7822,450000,HOUSE,MIXED_USE_BUILDING,2,280,0,0,80,500,4,1,1507,INSTALLED,AS_NEW,FOR_SALE,Chaussée de Bruxelles,3.834398,50.64313
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20318140,20318140,MORTSEL,2640,219000,APARTMENT,APARTMENT,2,81,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE,Mechelsesteenweg,4.4516127,51.1688065
https://www.immoweb.be/en/classified/bungalow/for-sale/tessenderlo/3980/11281864,11281864,Tessenderlo,3980,399000,HOUSE,BUNGALOW,4,246,0,0,,586,4,0,860,,JUST_RENOVATED,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20398687,20398687,TESSENDERLO,3980,325000,HOUSE,HOUSE,2,130,,0,null,null,0,0,540,INSTALLED,JUST_RENOVATED,FOR_SALE,Schans,5.0809298,51.0722062
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/rijkevorsel/2310/20363628,20363628,Rijkevorsel,2310,895000,HOUSE,MIXED_USE_BUILDING,6,318,0,0,24,500,4,1,686,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Bochtenstraat,4.7622371,51.34832
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20051610,20051610,Tessenderlo,3980,344125,HOUSE,HOUSE,3,,,0,null,null,,0,245,,,FOR_SALE,Lindenstraat,5.049473,51.029996
https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20395783,20395783,Diepenbeek,3590,379900,HOUSE,HOUSE,6,230,,0,null,null,0,0,1375,INSTALLED,,FOR_SALE,Visserijstraat,5.4563334,50.919975
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20347308,20347308,Rijkevorsel,2310,425000,HOUSE,HOUSE,4,160,0,0,24,800,4,1,904,SEMI_EQUIPPED,GOOD,FOR_SALE,Banmolenweg,4.7565056,51.3515218
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20235402,20235402,Tessenderlo,3980,269000,HOUSE,HOUSE,0,195,,0,null,null,0,0,707,,TO_RENOVATE,FOR_SALE,Vorsterweg,5.090726099999999,51.0817133
https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20355672,20355672,Diepenbeek,3590,269000,HOUSE,HOUSE,4,154,0,0,,null,3,0,834,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Grendelbaan,5.431909699999999,50.9054461
https://www.immoweb.be/en/classified/apartment/for-sale/rhisnes/5080/20311583,20311583,Rhisnes,5080,119000,APARTMENT,APARTMENT,1,40,0,0,null,null,3,1,,INSTALLED,GOOD,FOR_SALE,Rue de la Station,4.8020163,50.4994758
https://www.immoweb.be/en/classified/apartment/for-sale/hatrival/6870/20104260,20104260,HATRIVAL,6870,165000,APARTMENT,APARTMENT,3,152,,0,null,null,,0,,,,FOR_SALE,Rue des Carrières,5.345229199999999,50.0043982
https://www.immoweb.be/en/classified/house/for-sale/isieres/7822/10804354,10804354,ISIÈRES,7822,296100,HOUSE,HOUSE,3,132,,0,null,null,,0,325,,,FOR_SALE,Route de Lessines,3.8221906,50.6698725
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/20342082,20342082,Ath,7822,180000,HOUSE,HOUSE,2,223,,0,null,null,3,1,0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,Chemin De Mons À Gand,3.874902,50.6615312
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20297124,20297124,Mortsel,2640,369000,APARTMENT,APARTMENT,3,130,0,0,9,null,0,0,,,GOOD,FOR_SALE,Roderveldlaan,4.444365599999999,51.1843871
https://www.immoweb.be/en/classified/apartment/for-sale/saint-hubert/6870/20264437,20264437,Saint-Hubert,6870,197775,APARTMENT,APARTMENT,2,,,0,null,1,2,1,,,,FOR_SALE,Rue Des Rogations,5.3731228,50.02135939999999
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20363627,20363627,Rijkevorsel,2310,895000,HOUSE,HOUSE,6,318,0,0,24,500,4,1,686,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Bochtenstraat,4.7622371,51.34832
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20390894,20390894,Rijkevorsel,2310,449000,HOUSE,HOUSE,4,201,0,0,,null,2,0,606,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Prinsenpad,4.7568948,51.3481146
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20311405,20311405,Niel,2845,279000,HOUSE,HOUSE,3,124,0,0,,null,2,0,90,INSTALLED,GOOD,FOR_SALE,Albertstraat,4.3321455,51.1083338
https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20298280,20298280,Tessenderlo,3980,379064,APARTMENT,APARTMENT,2,104,,0,13,1,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Stationsstraat,5.0921797,51.0671881
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/11342374,11342374,Kinrooi,3640,499000,HOUSE,HOUSE,2,155,,0,null,null,4,0,33200,,,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20254516,20254516,Saint-Hubert,6870,284995,HOUSE,HOUSE,3,160,,0,1,1,4,1,1074,INSTALLED,,FOR_SALE,Route De Poix,5.3546909,50.0247647
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11017244,11017244,Tessenderlo,3980,430000,HOUSE,HOUSE,3,,,0,null,null,,1,0,,,FOR_SALE,Lindenstraat,5.049473,51.029996
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20318138,20318138,MORTSEL,2640,199000,APARTMENT,APARTMENT,2,79,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE,Edegemsestraat,4.4473845,51.1691138
https://www.immoweb.be/en/classified/apartment/for-sale/saint-hubert/6870/10979216,10979216,Saint-Hubert,6870,213180,APARTMENT,APARTMENT,2,92,,0,8,null,0,1,,HYPER_EQUIPPED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20339874,20339874,Rijkevorsel,2310,449000,HOUSE,HOUSE,4,191,0,0,,null,3,1,508,HYPER_EQUIPPED,GOOD,FOR_SALE,Eikendreef,4.7879166,51.3289762
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20192476,20192476,Ghislenghien,7822,190000,HOUSE,HOUSE,4,221,,1,null,null,4,0,1195,,TO_RESTORE,FOR_SALE,Chemin Guyot,3.8735776,50.6612271
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/11091422,11091422,Diepenbeek,3590,329000,APARTMENT,APARTMENT,2,142,0,0,,null,3,1,,HYPER_EQUIPPED,,FOR_SALE,Nieuwstraat,5.4464942,50.921108
https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/11447455,11447455,Rijkevorsel,2310,345000,APARTMENT,APARTMENT,2,98,0,0,25,null,0,0,,INSTALLED,,FOR_SALE,De Veldoven BLOK D,4.7706425,51.3550139
https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/20291485,20291485,Rijkevorsel,2310,295000,APARTMENT,APARTMENT,1,88,,0,7,null,2,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Oostmalsesteenweg,4.7582093,51.3455338
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20011490,20011490,MORTSEL,2640,359000,APARTMENT,APARTMENT,2,110,,0,40,null,2,0,,INSTALLED,GOOD,FOR_SALE,Mechelsesteenweg,4.4545653,51.1646911
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20298436,20298436,KINROOI,3640,341237,HOUSE,HOUSE,3,154,,0,null,null,3,0,431,,,FOR_SALE,Hilvenstraat,5.727884899999999,51.1441944
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20287454,20287454,RIJKEVORSEL,2310,395000,HOUSE,HOUSE,4,259,,0,null,200,3,0,715,,TO_RENOVATE,FOR_SALE,Sint-Jozef,4.7797091,51.3287551
https://www.immoweb.be/en/classified/house/for-sale/meslin-leveque/7822/20094656,20094656,Meslin l'eveque,7822,380000,HOUSE,HOUSE,4,180,,1,,null,0,0,1500,,GOOD,FOR_SALE,Chemin du Stoquoi,3.8549766,50.6633996
https://www.immoweb.be/en/classified/exceptional-property/for-sale/saint-hubert/6870/20013444,20013444,Saint-Hubert,6870,490000,HOUSE,EXCEPTIONAL_PROPERTY,6,410,0,0,,null,3,1,0,INSTALLED,GOOD,FOR_SALE,Rue de la Lhomme,5.293744999999999,50.0217192
https://www.immoweb.be/en/classified/apartment/for-sale/isieres/7822/20282571,20282571,Isières,7822,255000,APARTMENT,APARTMENT,2,70,,0,13,null,0,0,,NOT_INSTALLED,,FOR_SALE,Chemin Cambry,3.818196,50.665475
https://www.immoweb.be/en/classified/service-flat/for-sale/niel/2845/20372432,20372432,Niel,2845,199000,APARTMENT,SERVICE_FLAT,1,64,0,0,,null,0,0,,INSTALLED,AS_NEW,FOR_SALE,Rector de Somerstraat,4.3265185,51.1145936
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20269674,20269674,SAINT-HUBERT,6870,99000,HOUSE,HOUSE,3,,,0,null,null,0,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE,Du Mont,5.3405261,50.0400093
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20330053,20330053,Rijkevorsel,2310,589000,HOUSE,HOUSE,5,308,,0,null,null,,1,0,,,FOR_SALE,Looiweg,4.7595867,51.3445033
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20298435,20298435,KINROOI,3640,334677,HOUSE,HOUSE,3,154,,0,null,null,3,0,362,,,FOR_SALE,Hilvenstraat,5.7281211,51.1441029
https://www.immoweb.be/en/classified/villa/for-sale/diepenbeek/3590/20332589,20332589,Diepenbeek,3590,1150000,HOUSE,VILLA,4,628,,0,,null,4,0,34025,,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/9590039,9590039,Ath,7822,189000,HOUSE,HOUSE,2,161,1,0,null,null,2,1,77,INSTALLED,AS_NEW,FOR_SALE,Chaussée De Grammont,3.8732729,50.6532071
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/niel/2845/20377196,20377196,Niel,2845,299000,HOUSE,MIXED_USE_BUILDING,4,336,,0,,null,2,0,270,HYPER_EQUIPPED,,FOR_SALE,Emile Vanderveldelaan,4.3292261,51.10655389999999
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/20069898,20069898,Diepenbeek,3590,440000,APARTMENT,APARTMENT,2,379,,0,null,null,,0,,,,FOR_SALE,Marktplein,5.4192237,50.9071204
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20336827,20336827,Rijkevorsel,2310,319000,HOUSE,HOUSE,4,210,0,0,,null,3,0,348,,TO_RENOVATE,FOR_SALE,Stevennekens,4.7734255,51.3333557
https://www.immoweb.be/en/classified/villa/for-sale/ath/7822/11449479,11449479,Ath,7822,335000,HOUSE,VILLA,3,180,,0,,null,4,0,1308,,GOOD,FOR_SALE,Place d'Isières,3.8215221,50.6621345
https://www.immoweb.be/en/classified/house/for-sale/warisoulx/5080/20388409,20388409,Warisoulx,5080,299000,HOUSE,HOUSE,4,142,0,1,30,null,3,0,250,INSTALLED,,FOR_SALE,rue de Cognelée 10,4.861878400000001,50.53440579999999
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20184860,20184860,MORTSEL,2640,235000,APARTMENT,APARTMENT,2,121,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE,Armand Segerslei,4.4468293,51.17188609999999
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20358649,20358649,Mortsel,2640,275000,APARTMENT,GROUND_FLOOR,1,89,,0,16,100,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,Antwerpsestraat,4.4437491,51.1737676
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20338876,20338876,Niel,2845,269000,HOUSE,HOUSE,3,124,0,0,,null,2,0,69,INSTALLED,GOOD,FOR_SALE,Jean Jaurèsstraat,4.326012899999999,51.11376569999999
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20184865,20184865,MORTSEL,2640,269000,APARTMENT,APARTMENT,1,76,,0,,null,2,0,,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,Guido Gezellelaan,4.4455559,51.174291
https://www.immoweb.be/en/classified/apartment-block/for-sale/mortsel/2640/20360082,20360082,MORTSEL,2640,549000,HOUSE,APARTMENT_BLOCK,6,255,,0,,null,2,0,332,SEMI_EQUIPPED,GOOD,FOR_SALE,Krijgsbaan,4.455186299999999,51.1753122
https://www.immoweb.be/en/classified/house/for-sale/ravels-poppel/2382/20173895,20173895,Ravels Poppel,2382,1095000,HOUSE,HOUSE,5,450,0,0,,null,4,0,3157,,,FOR_SALE,Steenweg Weelde,5.031183299999999,51.4400905
https://www.immoweb.be/en/classified/villa/for-sale/ravels-poppel/2382/20164523,20164523,Ravels Poppel,2382,1099000,HOUSE,VILLA,5,550,,1,,null,4,1,1200,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Paardenwiel,5.0428136,51.4417488
https://www.immoweb.be/en/classified/villa/for-sale/poppel/2382/20356126,20356126,Poppel,2382,465000,HOUSE,VILLA,3,195,,0,,null,4,0,795,,,FOR_SALE,Steenweg Weelde,5.028541400000001,51.436648
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20358577,20358577,Antwerpen,2060,215000,HOUSE,HOUSE,3,158,,0,null,null,2,0,58,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Pothoekstraat,4.4367465,51.2223314
https://www.immoweb.be/en/classified/apartment/for-sale/schelle/2627/20281125,20281125,Schelle,2627,399000,APARTMENT,APARTMENT,3,116,,0,10,null,2,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Witte Gevelstraat,4.3358919,51.1189116
https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20318515,20318515,BORSBEEK,2150,459000,HOUSE,HOUSE,4,212,,0,null,344,3,0,488,,GOOD,FOR_SALE,Herentalsebaan,4.4929885,51.1982095
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20379190,20379190,Ittre (Virginal),1460,470000,HOUSE,HOUSE,3,150,0,0,,null,3,1,739,,GOOD,FOR_SALE,Rue de Samme 80,4.2214621,50.6476451
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20318147,20318147,LINT,2547,525000,HOUSE,HOUSE,4,187,,0,,null,3,0,330,INSTALLED,GOOD,FOR_SALE,Duffelsesteenweg,4.4945074,51.1239
https://www.immoweb.be/en/classified/house/for-sale/ravels-poppel/2382/11463378,11463378,Ravels Poppel,2382,698000,HOUSE,HOUSE,3,250,0,0,,null,4,0,1720,,,FOR_SALE,Tilburgseweg,5.043803899999999,51.4559855
https://www.immoweb.be/en/classified/villa/for-sale/ravels-poppel/2382/11236302,11236302,Ravels Poppel,2382,1850000,HOUSE,VILLA,6,1000,,0,,2500,4,1,3206,INSTALLED,AS_NEW,FOR_SALE,Tilburgseweg,5.0430858,51.46011859999999
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20296039,20296039,Schelle,2627,749000,HOUSE,HOUSE,4,266,,0,,null,4,0,756,HYPER_EQUIPPED,,FOR_SALE,Sparrenlaan,4.32864,51.1170783
https://www.immoweb.be/en/classified/house/for-sale/ravels-poppel/2382/20277466,20277466,Ravels Poppel,2382,725000,HOUSE,HOUSE,3,350,0,0,,null,4,0,1314,,,FOR_SALE,Voortjesweg,5.0235331,51.4711152
https://www.immoweb.be/en/classified/house/for-sale/ravels-poppel/2382/20195834,20195834,Ravels Poppel,2382,495000,HOUSE,HOUSE,4,250,0,0,,null,4,0,1800,,,FOR_SALE,Kievitlaan,5.013026099999999,51.4650968
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/11436337,11436337,Schelle,2627,495000,HOUSE,HOUSE,3,158,,0,,null,3,0,203,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Biesaerdeweg,4.3241886,51.1170005
https://www.immoweb.be/en/classified/duplex/for-sale/schelle/2627/20350247,20350247,Schelle,2627,310000,APARTMENT,DUPLEX,3,140,0,0,null,95,3,1,,,,FOR_SALE,Provinciale Steenweg,4.3366293,51.1291407
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20290665,20290665,LINT,2547,319000,APARTMENT,APARTMENT,2,80,,0,10,null,4,0,,INSTALLED,,FOR_SALE,Uitbreidingstraat,4.4862991,51.1304722
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20378977,20378977,Ittre (Virginal),1460,450000,HOUSE,HOUSE,4,174,0,0,,null,3,1,574,,GOOD,FOR_SALE,Rue de Samme 80,4.2189032,50.6482247
https://www.immoweb.be/en/classified/house/for-sale/ravels-weelde/2381/20316035,20316035,Ravels Weelde,2381,289000,HOUSE,HOUSE,5,250,0,0,,null,4,0,675,,,FOR_SALE,Nieuwe Stationsstraat,4.9433516,51.398426
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265694,20265694,Ittre (Virginal),1460,440000,HOUSE,HOUSE,3,162,0,0,,null,2,1,257,,GOOD,FOR_SALE,de Samme 80,4.2658024,50.6493627
https://www.immoweb.be/en/classified/villa/for-sale/ittre/1460/20052934,20052934,Ittre,1460,1325000,HOUSE,VILLA,5,425,,0,105,1500,4,1,34444,HYPER_EQUIPPED,AS_NEW,FOR_SALE,,,
https://www.immoweb.be/en/classified/villa/for-sale/sint-genesius-rode/1640/20382936,20382936,Sint-Genesius-Rode,1640,735000,HOUSE,VILLA,4,160,,0,,null,4,0,1100,,GOOD,FOR_SALE,Dragonderstraat - Rue Du Dragon,4.3760768,50.7445126
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20378927,20378927,Ittre (Virginal),1460,460000,HOUSE,HOUSE,3,174,0,0,,null,3,1,457,,GOOD,FOR_SALE,Rue de Samme,4.20587,50.63983
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/11432100,11432100,Schelle,2627,299000,HOUSE,HOUSE,2,155,,0,,null,3,0,274,,,FOR_SALE,Heidestraat,4.3326934,51.1202356
https://www.immoweb.be/en/classified/villa/for-sale/ravels-poppel/2382/20221864,20221864,Ravels Poppel,2382,950000,HOUSE,VILLA,6,290,0,0,,null,4,0,1580,,,FOR_SALE,Koekoeklaan,5.016149,51.4636828
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20396014,20396014,Rhode-Saint-Genèse,1640,1150000,HOUSE,VILLA,3,300,,1,24,1197,4,1,1200,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Groenspechtlaan - Avenue Du Pic Vert,4.3642525,50.7723086
https://www.immoweb.be/en/classified/apartment/for-sale/schelle/2627/20298180,20298180,Schelle,2627,219000,APARTMENT,APARTMENT,2,84,,0,,null,2,0,,HYPER_EQUIPPED,,FOR_SALE,Provinciale Steenweg,4.3358317,51.11936439999999
https://www.immoweb.be/en/classified/villa/for-sale/ittre/1460/20212726,20212726,Ittre,1460,345000,HOUSE,VILLA,3,125,0,0,,800,4,1,910,INSTALLED,TO_BE_DONE_UP,FOR_SALE,,,
