link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/villa/for-sale/boutersem/3370/11309697,11309697,Boutersem,3370,1650000,HOUSE,VILLA,10,976,,1,1,1,0,1,55000,,TO_RENOVATE,FOR_SALE,Leuvensesteenweg,4.817141599999999,50.8482024
https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1700/20403997,20403997,Dilbeek,1700,585000,HOUSE,HOUSE,3,150,0,0,30,250,3,0,341,INSTALLED,JUST_RENOVATED,FOR_SALE,Koningin Elisabethlaan,4.285296199999999,50.8509754
https://www.immoweb.be/en/classified/house/for-sale/boutersem/3370/20400284,20400284,Boutersem,3370,533000,HOUSE,HOUSE,3,182,0,0,30,95,3,0,240,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Smisveldstraat,4.852727,50.8489513
https://www.immoweb.be/en/classified/house/for-sale/brasmenil/7604/20404149,20404149,Brasménil,7604,85000,HOUSE,HOUSE,2,74,,0,null,null,4,0,760,,TO_RENOVATE,FOR_SALE,Rue du Pilori,3.5613096,50.53329069999999
https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/20335005,20335005,Sint-Lambrechts-Woluwe,1200,399000,APARTMENT,APARTMENT,2,87,0,0,21,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Avenue Marcel Thiry,4.432238799999999,50.8562825
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20403324,20403324,Woluwe-Saint-Lambert,1200,427700,APARTMENT,APARTMENT,2,98,0,0,9,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Chemin des Deux Maisons,4.426888,50.8529983
https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/20403751,20403751,Woluwe-Saint-Lambert,1200,595000,APARTMENT,DUPLEX,3,191,0,0,20,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Avenue Oscar Jespers,4.442029799999999,50.85738449999999
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/20104668,20104668,RESSAIX,7134,90000,HOUSE,HOUSE,2,120,,0,null,null,2,0,262,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/binche/7134/20211897,20211897,Binche,7134,199900,APARTMENT,GROUND_FLOOR,2,83,0,0,18,39,0,0,,INSTALLED,,FOR_SALE,Place de Ressaix,4.191981,50.4179085
https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/20404038,20404038,Waterloo,1410,595000,HOUSE,VILLA,6,306,,0,null,1,4,1,2223,NOT_INSTALLED,GOOD,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20353890,20353890,Houthalen-Helchteren,3530,259000,HOUSE,HOUSE,5,273,0,0,,null,3,1,730,HYPER_EQUIPPED,TO_RENOVATE,FOR_SALE,Varenstraat,5.3942312,51.0191285
https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20321737,20321737,Namur,5000,465000,HOUSE,HOUSE,6,270,0,0,13,280,2,1,394,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,Rue Chateau des Balances,4.8370745,50.4610399
https://www.immoweb.be/en/classified/bungalow/for-sale/namur/5000/20266531,20266531,Namur,5000,165000,HOUSE,BUNGALOW,1,56,0,0,8,51,3,1,51,SEMI_EQUIPPED,GOOD,FOR_SALE,Clos des Lauriers,4.8585661,50.439225
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20402142,20402142,GERAARDSBERGEN,9500,299000,HOUSE,HOUSE,3,136,,0,null,null,4,0,835,,GOOD,FOR_SALE,OOIEVAARSNEST,3.8918902,50.7949266
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20404289,20404289,BLANKENBERGE,8370,157000,APARTMENT,APARTMENT,1,62,,0,null,null,2,0,,INSTALLED,GOOD,FOR_SALE,Mametstraat,3.1244325,51.31173649999999
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20403571,20403571,Blankenberge,8370,164000,APARTMENT,APARTMENT,1,74,,0,null,null,0,0,,,GOOD,FOR_SALE,Weststraat,3.1290871,51.3130609
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/etterbeek/1040/20194841,20194841,Etterbeek,1040,525000,HOUSE,MIXED_USE_BUILDING,4,149,,0,4,null,2,1,67,,GOOD,FOR_SALE,Avenue D'auderghem - Oudergemlaan,4.3894198,50.83243419999999
https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/20399662,20399662,Etterbeek,1040,1285000,HOUSE,HOUSE,8,450,0,1,45,null,2,1,0,,GOOD,FOR_SALE,Rue Champ du Roi,4.3889282,50.8333714
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20403816,20403816,Etterbeek,1040,205000,APARTMENT,APARTMENT,1,68,,0,null,null,2,1,,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,Rue des Confédérés,4.389976799999999,50.8477422
https://www.immoweb.be/en/classified/house/for-sale/herentals/2200/20404449,20404449,HERENTALS,2200,695000,HOUSE,HOUSE,6,354,,0,,null,4,0,1661,,TO_RENOVATE,FOR_SALE,Poelstraatje,4.8462936,51.1777634
https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/20403014,20403014,HERENTALS,2200,239000,APARTMENT,APARTMENT,1,53,,0,30,null,2,0,,INSTALLED,,FOR_SALE,Poelstraatje,4.8462919,51.17738050000001
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20402995,20402995,AALST,9300,295000,HOUSE,HOUSE,4,218,,0,,null,2,0,0,,,FOR_SALE,Leo de Béthunelaan,4.031023999999999,50.93142
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20403684,20403684,Liège,4000,550000,HOUSE,HOUSE,8,334,0,0,,null,3,1,88,INSTALLED,GOOD,FOR_SALE,Rue Wazon,5.5590966,50.6392289
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20403556,20403556,HUY,4500,265000,APARTMENT,APARTMENT,2,116,,0,11,397,2,0,,INSTALLED,,FOR_SALE,Rue Capitaine Belletable,5.229482099999999,50.5238692
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20404487,20404487,Aalst,9300,549000,APARTMENT,APARTMENT,4,180,,0,15,null,2,0,,INSTALLED,GOOD,FOR_SALE,Kareelstraat,4.0319693,50.92433339999999
https://www.immoweb.be/en/classified/penthouse/for-sale/aalst/9300/20404491,20404491,Aalst,9300,549000,APARTMENT,PENTHOUSE,4,180,,0,15,null,2,0,,INSTALLED,GOOD,FOR_SALE,Kareelstraat,4.0319693,50.92433339999999
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20358574,20358574,Wilrijk,2610,209000,APARTMENT,APARTMENT,3,89,,0,null,null,3,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,Pastoor bauwenslaan,4.3797541,51.1785387
https://www.immoweb.be/en/classified/house/for-sale/antwerpen-wilrijk/2610/20348453,20348453,Antwerpen Wilrijk,2610,438000,HOUSE,HOUSE,4,184,0,0,null,104,2,1,192,INSTALLED,GOOD,FOR_SALE,Vuurmolenstraat,4.390689,51.1688187
https://www.immoweb.be/en/classified/flat-studio/for-sale/jette/1090/20401443,20401443,Jette,1090,200000,APARTMENT,FLAT_STUDIO,0,70,0,0,80,null,2,1,,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Avenue de la Réforme,4.312529899999999,50.8747814
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20403763,20403763,Sint-Kruis,8310,220000,HOUSE,HOUSE,2,102,,0,null,null,4,0,154,,GOOD,FOR_SALE,Vredestraat,3.2483841,51.2088707
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8310/20403103,20403103,Brugge,8310,300000,APARTMENT,APARTMENT,3,121,,0,,null,3,0,,,GOOD,FOR_SALE,Jan Blockxstraat,3.2343346,51.1998515
https://www.immoweb.be/en/classified/house/for-sale/brugge/8310/20402609,20402609,Brugge,8310,499000,HOUSE,HOUSE,3,163,,0,35,140,4,0,257,,AS_NEW,FOR_SALE,Astridlaan,3.2611288,51.1946799
https://www.immoweb.be/en/classified/villa/for-sale/sint-kruis/8310/20400879,20400879,Sint-Kruis,8310,749000,HOUSE,VILLA,3,250,0,0,,null,4,1,978,HYPER_EQUIPPED,GOOD,FOR_SALE,De Linde,3.2768298,51.2108297
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20404078,20404078,De Panne,8660,330000,APARTMENT,APARTMENT,2,78,1,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE,Koninginnelaan,2.5969296,51.1045896
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20404054,20404054,De Panne,8660,425000,APARTMENT,APARTMENT,2,74,,0,10,null,0,0,,,AS_NEW,FOR_SALE,Leopold I Esplanade,2.5808926,51.0983054
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20404288,20404288,Roeselare,8800,124000,HOUSE,HOUSE,2,125,,0,,null,0,0,114,,TO_RENOVATE,FOR_SALE,Diksmuidsesteenweg,3.1135267,50.9468496
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20403589,20403589,Roeselare,8800,149000,APARTMENT,APARTMENT,2,87,,0,,null,0,0,,,TO_RESTORE,FOR_SALE,Ooststraat,3.1248992,50.9455032
https://www.immoweb.be/en/classified/house/for-sale/oekene/8800/20403547,20403547,Oekene,8800,199000,HOUSE,HOUSE,5,189,0,0,null,null,0,0,735,INSTALLED,TO_RENOVATE,FOR_SALE,Sint-Eloois-Winkelsestraat,3.1617208,50.9009463
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20404616,20404616,Torhout,8820,199000,HOUSE,HOUSE,3,100,,0,null,280,3,0,411,,GOOD,FOR_SALE,Steenstraat,3.0637077,51.0924495
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20404007,20404007,Ciney,5590,340000,HOUSE,HOUSE,6,319,0,0,,null,4,1,676,INSTALLED,GOOD,FOR_SALE,Bragard,5.082322599999999,50.26569929999999
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20404260,20404260,CINEY,5590,195000,APARTMENT,APARTMENT,3,101,,0,,null,2,0,,INSTALLED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/loft/for-sale/marche-en-famenne/6900/20404492,20404492,MARCHE-EN-FAMENNE,6900,445000,APARTMENT,LOFT,4,164,,0,,null,4,0,,INSTALLED,,FOR_SALE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/poperinge/8970/20403110,20403110,Poperinge,8970,160000,APARTMENT,APARTMENT,2,96,,0,null,null,0,0,,,GOOD,FOR_SALE,Doornstraat,2.7263627,50.8587342
https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/11477784,11477784,Sint-Truiden,3800,199000,APARTMENT,APARTMENT,2,118,,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE,Vissegatstraat,5.1894578,50.81989
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/11258229,11258229,Aarschot,3200,542380,HOUSE,HOUSE,4,240,0,0,,null,3,0,840,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Vleminkstraat,4.8865538,51.017829
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20403587,20403587,Ixelles,1050,695000,APARTMENT,APARTMENT,4,200,0,0,null,null,2,1,,,,FOR_SALE,Rue Lesbroussart,4.365632300000001,50.8277206
https://www.immoweb.be/en/classified/house/for-sale/strepy-bracquegnies/7110/20329559,20329559,STRÉPY-BRACQUEGNIES,7110,130000,HOUSE,HOUSE,2,105,,0,,null,2,0,285,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/baasrode/9200/20229474,20229474,BAASRODE,9200,184000,APARTMENT,GROUND_FLOOR,2,80,,0,null,null,0,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,Sint-Ursmarusstraat,4.1689669,51.0354375
https://www.immoweb.be/en/classified/ground-floor/for-sale/lier/2500/20201049,20201049,LIER,2500,285000,APARTMENT,GROUND_FLOOR,2,114,,0,31,31,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,Antwerpsesteenweg,4.5566546,51.1389281
https://www.immoweb.be/en/classified/apartment-block/for-sale/wevelgem/8560/20403767,20403767,Wevelgem,8560,450000,HOUSE,APARTMENT_BLOCK,4,329,,0,,null,0,0,320,,AS_NEW,FOR_SALE,Warandestraat,3.1652282,50.8383482
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20403205,20403205,Anderlecht,1070,449000,HOUSE,HOUSE,3,130,,1,7,null,0,0,30,,GOOD,FOR_SALE,Sylvain Denayerstraat,4.3155022,50.8479661
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20403597,20403597,Anderlecht,1070,475000,HOUSE,HOUSE,3,147,0,0,,45,2,1,0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Fridtjof Nansenstraat,4.2919641,50.82594599999999
https://www.immoweb.be/en/classified/house/for-sale/puurs-sint-amands/2890/20306529,20306529,Puurs-Sint-Amands,2890,375000,HOUSE,HOUSE,3,134,0,0,null,null,2,0,200,HYPER_EQUIPPED,GOOD,FOR_SALE,Buisstraat,4.211198,51.054589
https://www.immoweb.be/en/classified/house/for-sale/magnee/4623/20403518,20403518,MAGNÉE,4623,345000,HOUSE,HOUSE,3,193,,1,null,null,4,0,1024,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,Avenue des Sorbiers,5.6862889,50.59674589999999
https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/20403470,20403470,Wevelgem,8560,575000,HOUSE,HOUSE,4,309,0,0,95,250,0,0,629,INSTALLED,GOOD,FOR_SALE,Nieuwstraat,3.1761713,50.81105789999999
https://www.immoweb.be/en/classified/house/for-sale/lichtaart/2460/20402446,20402446,LICHTAART,2460,499000,HOUSE,HOUSE,3,610,,0,null,null,4,0,3124,,GOOD,FOR_SALE,Herentalsesteenweg,4.8973445,51.2081127
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20404093,20404093,Westende,8434,149000,APARTMENT,APARTMENT,2,55,1,0,,null,0,0,,,TO_BE_DONE_UP,FOR_SALE,Zomerlaan,2.7767409,51.1704821
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11478845,11478845,Anderlecht,1070,279000,APARTMENT,APARTMENT,1,87,0,0,17,null,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Rue Félicien Rops,4.298816599999999,50.827505
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20403086,20403086,Westende,8434,495000,APARTMENT,APARTMENT,3,104,1,0,,null,0,0,,,JUST_RENOVATED,FOR_SALE,Zeedijk,2.7835359,51.1746784
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20083690,20083690,Anderlecht,1070,139500,APARTMENT,APARTMENT,1,51,0,0,8,null,2,1,,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Avenue Docteur Zamenhof,4.3075694,50.82820640000001
https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/20110802,20110802,KONTICH,2550,379000,HOUSE,HOUSE,3,147,,0,null,60,2,0,144,INSTALLED,GOOD,FOR_SALE,Altenastraat,4.4493116,51.1419751
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kasterlee/2460/20402471,20402471,Kasterlee,2460,585000,HOUSE,MIXED_USE_BUILDING,3,323,0,0,,null,4,1,393,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Turnhoutsebaan,4.9655341,51.2441513
https://www.immoweb.be/en/classified/house/for-sale/puurs-sint-amands/2890/20123556,20123556,Puurs-Sint-Amands,2890,364000,HOUSE,HOUSE,5,237,0,0,,null,3,0,509,,GOOD,FOR_SALE,Buisstraat,4.207893299999999,51.0554117
https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/20404184,20404184,Wevelgem,8560,225000,HOUSE,HOUSE,3,133,,0,,null,2,0,0,,GOOD,FOR_SALE,Nachtegaalstraat,3.1782435,50.8159522
https://www.immoweb.be/en/classified/house/for-sale/kasterlee/2460/20402472,20402472,Kasterlee,2460,585000,HOUSE,HOUSE,3,323,0,0,,null,4,1,393,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Turnhoutsebaan,4.9655341,51.2441513
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20403206,20403206,ANTWERPEN,2000,339000,APARTMENT,APARTMENT,2,104,,0,11,null,2,0,,INSTALLED,GOOD,FOR_SALE,Gentplaats,4.387313499999999,51.2064096
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20402989,20402989,ANTWERPEN 2000,2000,209500,APARTMENT,APARTMENT,1,52,,0,null,null,0,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Schermersstraat,4.4058982,51.2124649
https://www.immoweb.be/en/classified/apartment/for-sale/manage-la-hestre/7170/20048174,20048174,Manage La Hestre,7170,180000,APARTMENT,APARTMENT,2,82,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE,Ruelle Vanhulst,4.2390591,50.475267
https://www.immoweb.be/en/classified/apartment-block/for-sale/borgerhout/2140/20404163,20404163,BORGERHOUT,2140,419900,HOUSE,APARTMENT_BLOCK,2,190,,0,null,null,2,0,105,INSTALLED,GOOD,FOR_SALE,Turnhoutsebaan,4.4380343,51.21429639999999
https://www.immoweb.be/en/classified/villa/for-sale/bellecourt/7170/20137088,20137088,Bellecourt,7170,520000,HOUSE,VILLA,4,,,0,null,null,4,0,1147,INSTALLED,AS_NEW,FOR_SALE,Chemin Vert,4.252209400000001,50.481249
https://www.immoweb.be/en/classified/apartment/for-sale/haaltert/9450/20403065,20403065,Haaltert,9450,209000,APARTMENT,APARTMENT,2,100,0,0,null,null,2,1,,SEMI_EQUIPPED,GOOD,FOR_SALE,Dorp,4.017833899999999,50.8707073
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20404578,20404578,Antwerpen,2000,415000,APARTMENT,APARTMENT,2,85,0,0,2,null,2,1,,,GOOD,FOR_SALE,Timmerwerfstraat,4.3911471,51.21291859999999
https://www.immoweb.be/en/classified/house/for-sale/denderhoutem/9450/20325739,20325739,Denderhoutem,9450,439000,HOUSE,HOUSE,3,165,0,0,,342,4,1,488,,GOOD,FOR_SALE,Koekelberg,4.021361500000001,50.885882
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20360136,20360136,ANTWERPEN,2000,899000,APARTMENT,APARTMENT,3,145,,1,7,null,2,0,,INSTALLED,AS_NEW,FOR_SALE,Grote Markt,4.400930199999999,51.2214004
https://www.immoweb.be/en/classified/duplex/for-sale/zellik/1731/20404372,20404372,Zellik,1731,425000,APARTMENT,DUPLEX,4,184,0,0,,null,3,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Vliegwezenlaan,4.2763989,50.89064339999999
https://www.immoweb.be/en/classified/house/for-sale/veurne/8630/20404016,20404016,Veurne,8630,65000,HOUSE,HOUSE,1,130,,0,null,null,0,0,196,,TO_RENOVATE,FOR_SALE,Dorpsstraat,2.6083377,51.0104092
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/20404077,20404077,Koksijde,8670,495000,APARTMENT,APARTMENT,3,100,,0,,null,0,0,,,GOOD,FOR_SALE,Koninklijke Baan,2.6252333,51.1133558
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/20404127,20404127,Koksijde,8670,179000,APARTMENT,APARTMENT,1,,,0,,null,0,0,,,GOOD,FOR_SALE,Koninklijke Baan,2.6332156,51.1200187
